CATEGORY,PARENT,ADVERTISER,PRODUCT,TITLE,TAGLINE,REVISION,DESCRIPTION,LANGUAGE,MEDIA TYPE,LINK,ADSCOPE ID,CORE CREATIVE ID,CREATIVE ATTRIBUTE(S),LAST PERIOD AIRED,LENGTH/SIZE,MARKET1,PROGRAM,FIRST SEEN,UNITS,DOLS
G713 Lawn & Garden Fertilizers & Seed Trtmnts,Scotts Miracle-Gro Co,Scotts,Scotts Turf Builder Triple Action : Lawn Treatments,Protect Your Backyards,,,"A couple is featured in the yard. Man We finally back out in our yard but so are they."" M-Annc states Scotts Turf Builder Triple Action it kills weeds prevents crab grass and feeds so grass can thrive. He states this is a Scotts yard.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22615935&mtid=1&ff=1,41066463.0,22615935,,2020-05-11,15,* NATIONAL,MODERN FAMILY,2020-03-09,4,26240.0
D567 Prescription Medications NEC,Regeneron Pharmaceuticals Inc/Sanofi,Regeneron/Sanofi Genzyme,Dupixent : Eczema Rx,Heal Your Skin from Within,,,"A woman named Rachel is featured. M-Annc These are real people not actors who got their Eczema under control."" He mentions to roll up skin and help heal your skin from within with Dupixent. It's the first treatment of its kind that continues  to treat moderate to severe Eczema or dermatitis.It's  a biologic and not a cream or steroid. People using it are having a clearer skin and have lesser itch. He notes not to use if you are allergic to Dupixent. Tell your doctor about new or worsening eye problem such as eye pain or vision changes or parasitic infection.  He states people to help heal skin from within.Text: [As little as $0 copay for eligible patients] [See our ad in Real Simple]  1-844-DUPIXENT  DUPIXENT.COM""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22591124&mtid=1&ff=1,40999248.0,22591124,Price Point=Y|,2020-05-11,60,* NATIONAL,MODERN FAMILY,2020-03-03,1,26238.0
B223 Wireless Telecom Providers,America Movil SA,Straight Talk,Straight Talk : Pre-Paid Wireless Service,Make...Ultra-Shareable/-Walmart,EVERYTHING FOR LESS,M-Annc now no longer mentions about Walmart.,"Tag is featured against people in the background. M-Annc The new iPhone 11 runs on Straight Talk for up to half the cost to big carriers."" He states that with the new ultra-wide camera your shareable moments are ultra-shareable. He mentions to get the new iPhone 11 on America's largest and most dependable networks. Text: [UNLIMITED] [TALK TEXT AND DATA] [25GB UP TO 4G LTE THEN 2G] [$45/mo] [NO CONTRACT] He notes only at Walmart. StraightTalk.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22292934&mtid=1&ff=1,40409000.0,22292934,Comparative=Y|Co-Op=Y|Price Point=Y|Phone: iPhone=Y|New Product=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY,2020-01-06,2,25694.0
"G711 Garden Machinery, Implements & Fixtures",Ego Power Plus,Ego,Ego Power Plus : Lawn Mower,Power Plus Mower,POWER BEYOND BELIEF,,"Inside view of Ego is featured. M-Annc All new Ego power plus electric  mower with inner changeable multi blade cutting system."" It  delivers performance that exceeds the power of gas. It's touch drive self technology make its happens. The Ego Power plus electric mower exclusively at Home Depot Ego authorized dealers.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22586393&mtid=1&ff=1,40992156.0,22586393,Co-Op=Y|New Product=Y|,2020-04-06,15,* NATIONAL,BIG BANG THEORY,2020-03-03,3,25562.0
"B451 Real Estate Agents, Agencies & Brokers",National Assn Of Realtors,Realtor.com,Realtor.com : Online,Real Home Within Few Seconds,The Home of Home Search,,"A man and a woman are featured lying on bed. M-Annc Realtor.com's real time alerts can help you find a real home with an extra bed room.""  Text: [Real-time] [alerts] [to find] [Homes] [for the ] [real] [of us.] realtor.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22634449&mtid=1&ff=1,41090002.0,22634449,,2020-05-04,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY | VOICE,2020-03-12,6,25334.0
B422 Automobile Insurance,American Family Mutual Insurance Co,General Auto Insurance,General Auto Insurance : Auto Insurance,S. Dog: Get the Low Rate,Make Like Easier,,"Two men are featured. Man That's low Dog."" M-Annc states people to discover how low they can go with the quote from the General Insurance. Snoop Dog is featured. 800-GENERAL TheGeneral.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22394618&mtid=1&ff=1,40611623.0,22394618,Celebrity=Y|Mascot=Y|Spokesperson=Y|,2020-04-27,30,* NATIONAL,BIG BANG THEORY | EMPIRE,2020-01-28,11,25153.0
B429 Insurance: Comb Copy & NEC,New York Life Insurance Co,New York Life,New York Life : Various Insurance & Financial Services,Flexible With You 23,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22615942&mtid=1&ff=1,41053400.0,22615942,Non-Attributed Creative=Y|,2020-04-20,15,* NATIONAL,BIG BANG THEORY,2020-03-09,3,24292.0
D543 Nutritional Supplements,Reckitt Benckiser Plc,Neuriva,Neuriva : Brain Supplement,"Clinically Proven, With Natural Ingredients 188",,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22469152&mtid=1&ff=1,40745520.0,22469152,Non-Attributed Creative=Y|,2020-04-27,15,* NATIONAL,EMPIRE | MODERN FAMILY,2020-02-10,21,21948.0
B429 Insurance: Comb Copy & NEC,Allstate Corp,Allstate,Allstate : Various Insurance,D. Haysbert: Bundle And Save,,,"Three people are feature watching basketball in a TV. Man Not another commercial."" Denis Haysbert is featured and he states that people can save 25% when they bundle home auto and life insurance from ALL State. People can save more when they bundle more. Allstate.com Text: [call a local agent for a quote]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22630583&mtid=1&ff=1,41113568.0,22630583,Celebrity=Y|Spokesperson=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-03-09,4,21225.0
F221 Cold Cereals,General Mills Inc,General Mills,Cinnamon Toast Crunch : Cereal,Unlock the Cinnaverse/Slide Change,,Slide has changed.,"Two animated characters are featured on road skating. F-Annc Unlock the cinnaverse with Cinnamon Toast Crunch.""""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22374813&mtid=1&ff=1,40559796.0,22374813,Animated=Y|,2020-05-18,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-01-24,3,21038.0
"B651 Advertising, Marketing & Printing Svcs",Rakuten Inc,Rakuten,Rakuten : Online,Cash Back In-store & Online,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22245298&mtid=1&ff=1,40324782.0,22245298,,2020-04-06,30,* NATIONAL,MODERN FAMILY,2020-01-07,2,20625.0
"B451 Real Estate Agents, Agencies & Brokers",National Assn Of Realtors,Realtor.com,Realtor.com : Online,Find Your Dream Home,THAT'S WHO WE R,,"People are featured sharing ideas. F-Annc Is your business ready to raise the bar."" She mentions a realtor's expertise help you research and run the numbers so you don't run the risk of bumpy roads. Not all agents are realtors for reliable guidance look for the R.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22472194&mtid=1&ff=1,40751881.0,22472194,,2020-04-13,15,* NATIONAL,MODERN FAMILY,2020-02-13,6,20340.0
V376 Home Centers & Hardware Stores,Home Depot Inc,Home Depot,Home Depot Home Center : Home Center/Hardware Store,Decorate Your Room Like Never Before,How doers get more done.,,"A man is featured. M-Annc Think you know the Home Depot?"" He mentions that you can move furniture with just one finger and plan every room with a swipe. When the styles you've been looking for are right infront of you and you can get the delivered free. This is decor like never before. homedepot.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22452696&mtid=1&ff=1,40730550.0,22452696,,2020-03-30,30,* NATIONAL,MODERN FAMILY,2020-02-07,3,20337.0
B532 Computer Software (Excl Games & Educ),Intuit Inc,Intuit,Intuit TurboTax : Online,All People Are Tax People 351,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22516149&mtid=1&ff=1,40838551.0,22516149,Non-Attributed Creative=Y|,2020-03-30,15,* NATIONAL,MODERN FAMILY,2020-02-17,5,20070.0
A220 Bras & Shapewear,Berkshire Hathaway Inc,Vanity Fair,Vanity Fair : Bras & Panties Women,Lingerie with Comfort,,,"Three women are featured at a lingerie store. F-Annc You deserve more."" She states that find more smooth with Vanity Fair's Beauty back Collection. Get more sizes more styles and more colors. Beauty Backs smooths your back for flawless look under any outfit. She notes that Beauty Back collection has the smoothing bras just for you. How could you ever ask for more. The Beaty Back collection by Vanity Fair. Text: [AVAILABLE AT] [macy's]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22577566&mtid=1&ff=1,40974357.0,22577566,Co-Op=Y|New Product=Y|,2020-03-23,30,* NATIONAL,MODERN FAMILY,2020-03-02,4,20062.0
G644 Cat Litter & Litter Accessories,Clorox Co,Fresh Step,Fresh Step Clean Paws With Febreze : Cat Litter,Low Tracking Litter/Scene & Legalese,Let's Start Fresh,Now there is a scene change at the end. Legalese are featured.,"A cat is featured. F-Annc Introducing Fresh Step Clean Paws with low tracking litter your vaccum becomes the cat toy."" She states let's make litter  less than mess.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22286932&mtid=1&ff=1,40396448.0,22286932,New Product=Y|,2020-05-25,15,* NATIONAL,MODERN FAMILY,2020-01-06,3,19680.0
H417 Dishwasher & Dishwashing Detergents NEC,Reckitt Benckiser Plc,Finish,Finish : Dishwasher Cleaner,Clean All Messes,,,"Dirty basin is featured. M-Annc You'd never wash dishes in this."" He states your dishwasher looks clean but when grease and limes skills build up its not a hygienic as you think. He states use Finish dishwasher cleaner it duo action formula tackles grease and lime skills. He states Finish clean dishwasher clean dishes.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22509185&mtid=1&ff=1,40820987.0,22509185,,2020-04-27,15,* NATIONAL,EMPIRE | MODERN FAMILY,2020-02-17,4,18953.0
H122 Mattresses & Box Springs,Purple Innovation Llc,Purple,Purple : Mattresses,Free Sheets plus Plush Pilliow,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22622499&mtid=1&ff=1,41067928.0,22622499,,2020-04-27,30,* NATIONAL,MODERN FAMILY,2020-03-10,2,18940.0
F511 Non-Chocolate Candy,Hershey Co,Twizzlers,Twizzlers : Candy,Taste the Twizzlers,Chew on it,,"Twizzlers is featured on the dashboard of a car. Man Am I too old to start skateboarding?""""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22329580&mtid=1&ff=1,40485270.0,22329580,,2020-04-06,15,* NATIONAL,BIG BANG THEORY | EMPIRE,2020-01-13,3,18425.0
B129 Financial Products & Services NEC,Jackson Hewitt Tax Service Inc,Jackson Hewitt,Jackson Hewitt Tax & Financial : Online,No Title Assigned - #22368443,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22368443&mtid=1&ff=1,40552697.0,22368443,Non-Attributed Creative=Y|,2020-04-06,15,* NATIONAL,BIG BANG THEORY,2020-01-20,2,17888.0
B429 Insurance: Comb Copy & NEC,Progressive Corp,Progressive,Progressive : Various Insurance,Agents Discusses Saving Money 131,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22370190&mtid=1&ff=1,40551716.0,22370190,Non-Attributed Creative=Y|,2020-04-06,30,* NATIONAL,BIG BANG THEORY,2020-01-20,1,17887.0
"G711 Garden Machinery, Implements & Fixtures",Ego Power Plus,Ego,Ego Power Plus : Lawn Mower,Get the Revolutionary Mower,POWER BEYOND BELIEF,,"A mowing factory is featured. M-Annc From the number one rated brand and cordless outdoor power introducing the new Ego plus...mower."" Ego's rewvolutionary multi blade cutting system delivers performance which exceeds the power of gas. It has 60+ min run time on single charge and touch drive self propelled technology. The Home Depot is featured.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22578558&mtid=1&ff=1,40985382.0,22578558,Co-Op=Y|New Product=Y|,2020-03-30,30,* NATIONAL,BIG BANG THEORY,2020-03-02,1,17887.0
D121 Lip Color,L'Oreal Sa,Maybelline New York,Maybelline New York Color Sensational : Lipstick,Get Smooth Look,,,"A woman is featured along with the tag. F-Annc Sensational lip color takes down a new feeling."" She mentions new Color Sensational the creams from Maybelline New York pure color pigments enriched with shea butter.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22615405&mtid=1&ff=1,41052321.0,22615405,New Product=Y|,2020-03-23,15,* NATIONAL,MODERN FAMILY,2020-03-09,4,17392.0
B223 Wireless Telecom Providers,America Movil SA,Straight Talk,Straight Talk : Pre-Paid Wireless Service,Make That Tax Time Money,EVERYTHING FOR LESS,,"Tag is featured against a yellowish green background. M-Annc It's time for some straight talk."" He states that it's tax refund time and the big wireless companies play a game where they lure you in with a phone deal that locks you into a pricey contract. With Straight Talk Wireless get a Samsung Galaxy A10e for just $99 and their unlimited plan with no contract. He mentions it's all on America's best networks for up to half the cost. Make that tax time money and win all year long. Text: [$45/mo] [UNLIMITED] [TALK TEXT AND DATA] [25GB OF HIGH-SPEED DATA THEN 2G] [LARGEST MOST] [DEPENDABLE] [4G LTE] [NETWORKS] StraightTalk.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22397583&mtid=1&ff=1,40610752.0,22397583,Co-Op=Y|Price Point=Y|Phone: Android/Droid=Y|Service 4G=Y|,2020-03-23,30,* NATIONAL,MODERN FAMILY,2020-01-27,2,17390.0
F221 Cold Cereals,Post Holdings Inc,Post,Honey Bunches Of Oats Frosted : Cereal,Tasty New Oats,,,"Tag is featured along with text. M-Annc It's new."" A woman and few people are featured singing and dancing stating about the Honey Bunches of Oats. Text: [New!] [FROSTED]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22374080&mtid=1&ff=1,40565026.0,22374080,New Product=Y|,2020-03-30,15,* NATIONAL,BIG BANG THEORY,2020-01-20,2,17053.0
"V219 Car & Truck Dlrs, Sales & Lsg: Comb&NEC",CarGurus Llc,CarGurus Local Dealer,CarGurus : Online,No Title Assigned - #22549894,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22549894&mtid=1&ff=1,40912483.0,22549894,Non-Attributed Creative=Y|,2020-03-30,15,* NATIONAL,MODERN FAMILY,2020-02-25,3,16257.0
"B651 Advertising, Marketing & Printing Svcs",Endurance Intl Group,Constant Contact,Constant Contact Email Marketing Service,Service Overview 8,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22337114&mtid=1&ff=1,40490763.0,22337114,Non-Attributed Creative=Y|,2020-03-23,30,* NATIONAL,BIG BANG THEORY,2020-01-16,1,15348.0
B223 Wireless Telecom Providers,AT&T Inc,Cricket,Cricket Communications : Pre-Paid Wireless Service,Get Unlimited Data,Smile. You're on cricket wireless,,"People are featured lifting a sofa along with animated characters. Animated character Hey I got you buddy."" Just like the time he got all that unlimited data. Text: [4 lines of] [unlimited data] [for $100/mo.] [PLUS 4 FREE]""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22414702&mtid=1&ff=1,40647880.0,22414702,Mascot=Y|Price Point=Y|Gift with Purchase=Y|,2020-03-30,15,* NATIONAL,BIG BANG THEORY,2020-01-31,2,15348.0
F612 Light & Low Alcohol Beer & Ale,Boston Beer Co,Samuel Adams,Samuel Adams Light : Beer,No Better Time Than Now 5,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22515724&mtid=1&ff=1,40838089.0,22515724,Non-Attributed Creative=Y|,2020-03-30,30,* NATIONAL,BIG BANG THEORY,2020-02-17,1,15348.0
B429 Insurance: Comb Copy & NEC,State Farm Mutual Auto Ins Co,State Farm,State Farm : Various Insurance,C. Paul: Welcome to the Workout Show,Like a good neighbor State Farm is there.,,"Tag is featured. Man Hey yo welcome to the New Chris Paul Workout Show."" Man is featured showing some work out moves to the public. Jake from State Farm states there's no replacing the real Chris Paul and there is no replacing State Farm.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22504093&mtid=1&ff=1,40892895.0,22504093,Celebrity=Y|Spokesperson=Y|,2020-03-23,30,* NATIONAL,BIG BANG THEORY,2020-02-14,1,15348.0
B429 Insurance: Comb Copy & NEC,State Farm Mutual Auto Ins Co,State Farm,State Farm : Various Insurance,C.Paul: Want a Real Deal,Like a good neighbor State Far is there,,"Two cars are featured in a parking lot. Woman Sir you can not park there."" The woman states that the spot has been reserved for Chris Paul.  If people want a real deal they should call State Farm.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22572773&mtid=1&ff=1,40961319.0,22572773,Celebrity=Y|Spokesperson=Y|,2020-03-23,30,* NATIONAL,BIG BANG THEORY,2020-02-14,1,15348.0
H422 Heavy Duty Laundry Detergents,Procter & Gamble Co,Tide,Tide Power Pods Heavy Duty : Laundry Detergent Packs,Clean And Fresh,It's got to be,,"Pack of detergent is featured along with the text and tag. M-Annc Introducing Tide Power Pods."" Woman 1 mentions with cat and nat. New Tide Power Pods can cleans out the whole situation. Tide Pods and even more powerful. Get clean because it's got to be. Logo is featured at the end.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22385401&mtid=1&ff=1,40592847.0,22385401,New Product=Y|,2020-05-04,15,* NATIONAL,MODERN FAMILY,2020-01-27,3,15256.0
F521 Chewing Gums,Mars Inc,Wrigleys,Wrigleys Orbit : Sugarless Gum,Enjoying Pool Side Party,,,Music & Text Only-No Words Spoken. A pool side party is featured. A man and a woman are featured enjoying a pool side party along with various other people.,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22287757&mtid=1&ff=1,40412462.0,22287757,,2020-04-13,15,* NATIONAL,MODERN FAMILY,2020-01-06,5,14555.0
"B451 Real Estate Agents, Agencies & Brokers",National Assn Of Realtors,National Assn Of Realtors,National Assn Of Realtors : Real Estate Services,Ensure The Largest Transaction Of Your Life 54,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22469117&mtid=1&ff=1,40745480.0,22469117,Non-Attributed Creative=Y|,2020-04-13,15,* NATIONAL,MODERN FAMILY,2020-02-10,4,14518.0
B329 Organization Advertising: NEC,AARP,AARP,AARP : Organization,Real Possibilities 286,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22623777&mtid=1&ff=1,41068288.0,22623777,Non-Attributed Creative=Y|,2020-03-30,15,* NATIONAL,MODERN FAMILY,2020-03-10,4,14518.0
B329 Organization Advertising: NEC,Paper & Packaging Board,Paper & Packaging Board,Paper & Packaging Board : Organization,How Life Unfolds 155,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22616931&mtid=1&ff=1,41055036.0,22616931,Non-Attributed Creative=Y|,2020-04-13,30,* NATIONAL,MODERN FAMILY,2020-03-09,2,14516.0
D211 Toothpaste & Whiteners,Glaxosmithkline Plc,Sensodyne,Sensodyne Pro Namel : Toothpaste,Help Deliver Mineral: M. Glew,Protects enamel for STRONG HEALTHY TEETH,,"Text is featured. Marisa Glew is featured. M. Glew Everyone is at risk for enamel loss when you drink or eat something that's acidic."" She states its sucks the minerals out of the tooth surface. Pronamel is formulated to help deliver mineral to the tooth surface to help...enamel.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22281702&mtid=1&ff=1,40390078.0,22281702,Spokesperson=Y|,2020-04-06,15,* NATIONAL,BIG BANG THEORY,2020-01-06,1,14288.0
H621 Plumbing&Sanitation Equip Fixtrs&Systems,Masco Corp,Delta,Delta In2ition : Shower System,Product Overview 26,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22329533&mtid=1&ff=1,40476978.0,22329533,Non-Attributed Creative=Y|,2020-03-30,15,* NATIONAL,MODERN FAMILY,2020-01-13,2,13205.0
D521 Cold & Sinus Remedies,Sanofi,Allegra,Allegra-D : Allergy Remedy,Get a Powerful Decongestant,LIVE YOUR LIFE NOT YOUR  ALLERGIES,,"Two women are featured along with text. F-Annc Yes the first word to any adventure."" She states that but when allergy and conjestion strike take Allegra-D a non drowsy antihistamine plus a powerful decongestant so you can always say yes to putting your true colors and yes to Allegra-D.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22474267&mtid=1&ff=1,40755790.0,22474267,,2020-05-18,15,* NATIONAL,MODERN FAMILY,2020-02-12,2,13120.0
D571 Smoking Deterrents,Glaxosmithkline Plc,Nicorette,Nicorette : Anti-Smoking Products,Help you to Quit Smoking,Start stopping with Nicorette.,,"Packs of smoke deterrents are featured against a blue background. F-Annc Let's be honest."" She states that quitting smoking is hard. She states about quitting every Monday hard. She states that quitting feels so big. She states to try making it smaller and you will be surprised that how easily by starting small can lead to something big. Text: [Proven to] [help you] [quit] [Effective] [craving] [relief] She states to start stopping with Nicorette.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22544112&mtid=1&ff=1,40901760.0,22544112,,2020-05-11,15,* NATIONAL,MODERN FAMILY,2020-02-24,2,13120.0
D620 In-Home Medical Tests,Abbott Lab,Freestyle,Freestyle Libre : Blood Glucose Monitor,14 Day System 112,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22374875&mtid=1&ff=1,40559982.0,22374875,Non-Attributed Creative=Y|,2020-05-04,30,* NATIONAL,MODERN FAMILY,2020-01-22,1,13119.0
D620 In-Home Medical Tests,Abbott Lab,Freestyle,Freestyle Libre : Blood Glucose Monitor,14 Day System 123,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22385838&mtid=1&ff=1,40583938.0,22385838,Non-Attributed Creative=Y|,2020-05-04,30,* NATIONAL,MODERN FAMILY,2020-01-24,1,13119.0
H352 Home Disinfectants,Reckitt Benckiser Plc,Lysol,Lysol : Disinfectant Wipes,Smell Your Remiagine,WHAT IT TAKES TO PROTECT,,"Lysol is featured along with graphic design. F-Annc It's a burst of mangoes and hibiscus."" He states its a rush of green apple and aloe. He states an excitement of your cleaning routine. He states smell your reimagined.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22578618&mtid=1&ff=1,40981520.0,22578618,,2020-03-23,15,* NATIONAL,MODERN FAMILY,2020-03-02,3,13044.0
B223 Wireless Telecom Providers,America Movil SA,Straight Talk,Straight Talk : Pre-Paid Wireless Service,Experience America's Best Network,EVERYTHING FOR LESS,,"Animated cell phones and dollar bill are featured. M-Annc At tax time big wireless companies play games to lock you and replace your contract."" He states that Straight Talk now has the Samsung Galaxy A10e for just $99 on America's best networks for up to half the cost and no contract. Text: [LARGEST MOST] [DEPENDABLE] [4G LTE] [NETWORKS] [$45/mo] [UNLIMITED] [TALK TEXT AND DATA] [25GB OF HIGH-SPEED DATA THEN 2G] StraightTalk.com""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22397200&mtid=1&ff=1,40608683.0,22397200,Co-Op=Y|Price Point=Y|Phone: Android/Droid=Y|Service 4G=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY,2020-01-27,1,12847.0
F521 Chewing Gums,Mars Inc,Wrigleys,Wrigleys Orbit : Sugarless Gum,Feel Fresh,,,Music Only-No Words Spoken. A man and woman are featured giving each other the look while at a party. After eating Orbit the man gets peacock tail feathers.,Spanish,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22282068&mtid=1&ff=1,40390069.0,22282068,Ethnic Targeted: Hispanic=Y|,2020-04-13,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-01-06,2,11855.0
H422 Heavy Duty Laundry Detergents,Procter & Gamble Co,Tide,Tide Power Pods Heavy Duty : Laundry Detergent Packs,50% More Cleaning Power,It's got to be,,"Pack of detergent is featured along with the text and tag. M-Annc Introducing Tide Power Pods."" Woman 1 mentions with cat and nat. New Tide Power Pods can cleans out the whole situation. You just toss it in before the cloth. Its a two regular Tide Pods and even more powerful. Woman 2 mentions with 50% more cleaning power.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22323799&mtid=1&ff=1,40467807.0,22323799,New Product=Y|BOGO=Y|,2020-03-30,30,* NATIONAL,MODERN FAMILY,2020-01-13,2,11557.0
F252 Pasta Dishes,Kraft Heinz Co,Kraft,Kraft Velveeta : Macaroni & Cheese Meals,Melts in Your Mouth Quickly,Velveeta melts creamier,,"A pasta is featured along with tag. F-Annc It's Velveeta Shells and Cheese versus the other guys."" She states Velveeta melts creamier.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22427775&mtid=1&ff=1,40672980.0,22427775,Comparative=Y|,2020-04-27,15,* NATIONAL,BIG BANG THEORY | EMPIRE,2020-02-03,7,9938.0
F312 Cheese,Kraft Heinz Co,Philadelphia,Philadelphia : Cream Cheese,Invented over 145 Years Ago,Smear perfection,,"Tag is featured. M-Annc At Philadelphia we know what makes the perfect smear of cream cheese."" He states that the recipe they invented over 145 years ago.""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22510028&mtid=1&ff=1,40853662.0,22510028,,2020-04-27,15,* NATIONAL,BIG BANG THEORY | EMPIRE,2020-02-17,3,9226.0
"F537 Chips, Nuts, Popcorn & Pretzels NEC",Pepsico Inc,Cheetos,Cheetos : Cheese Snack,A Perfect Detector/Last scene,DANGEROUSLY CHEESY,Last scene is now changed.,"A man holding Cheetos packet is featured. Man Which one of you has been eating all the Cheetos snacks?"" The man interrogates his family over the eating of Cheetos. He pulls out an instrument to detect who has eating all the time. He is surprised to find a cat eating his Cheetos behind his back. #CHESTERCHEETAH""",English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22594861&mtid=1&ff=1,41020258.0,22594861,Social Media: Facebook=Y|Hashtag=Y|,2020-03-23,15,* NATIONAL,BIG BANG THEORY | MODERN FAMILY,2020-03-04,2,9203.0
A311 Womens Shoes & Boots,Skechers USA Inc,Skechers,Bobs By Skechers : Shoes Women,Donation Solicitation 18,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22421791&mtid=1&ff=1,40660026.0,22421791,Non-Attributed Creative=Y|,2020-03-23,15,* NATIONAL,MODERN FAMILY,2020-03-09,3,8974.0
B912 Employment Recruitment: Clsfd/Excl Agate,Us Govt,US Army,US Army : Armed Forces Recruitment,Join Forces With Us 5,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22287856&mtid=1&ff=1,40398222.0,22287856,Non-Attributed Creative=Y|,2020-04-20,15,* NATIONAL,BIG BANG THEORY,2020-01-06,1,8944.0
B912 Employment Recruitment: Clsfd/Excl Agate,Us Govt,US Army,US Army : Armed Forces Recruitment,Join Forces With us 7,,,No Description Available,English,TV,http://customportal.kantarmediana.com/Creatives/Gateway.aspx?&cid=22294477&mtid=1&ff=1,40411428.0,22294477,Non-Attributed Creative=Y|,2020-03-30,15,* NATIONAL,BIG BANG THEORY,2020-01-08,1,8944.0
